Ticker,TimeStamp,Open,High,Low,Close,Volume,Return,ADXR,AROONOSC,APO,CCI,MACD,MACD_hist,MACD_signal,MFI,ROCP,RSI,Industry,Sector,Market_cap,Industry_weight,Earnings_date,Technical_points
GHL,2018-01-19T19:50:00Z,19.05,19.05,19.0,19.0,1093.0,-0.00131578947368,20.1912534906,71.4285714286,0.132896794872,4.9801213643,0.0841335312034,-0.00399130549413,0.0881248366975,52.5261306266,0.00131752305665,57.3731200258,Investment Brokerage - Regional,Financial,501570000.0,0.0243162818298,Jan 25 AMC,2
GHM,2018-01-19T19:50:00Z,22.4,22.4,22.4,22.4,0.0,0.0,16.8076171278,-92.8571428571,-0.0570346153846,-77.7777777778,-0.0245110102307,-0.00379146213138,-0.0207195480993,25.1325746425,-0.000441769039576,39.9703971498,Metal Fabrication,Industrial Goods,207120000.0,0.00599946470593,Jan 31 BMO,0
DKL,2018-01-19T19:50:00Z,31.5,31.5,31.5,31.5,200.0,-0.0015873015873,16.9035928469,-71.4285714286,-0.0897397435897,59.266520666,-0.026454573295,-0.00139914720139,-0.0250554260936,52.0364651883,0.0,48.1462353422,Independent Oil & Gas,Basic Materials,804960000.0,0.00117056195481,Feb 07 AMC,0
SON,2018-01-19T19:50:00Z,54.77,54.78,54.75,54.75,2400.0,-0.000182648401826,24.5058997851,92.8571428571,0.0433301282051,85.9417432738,0.057889570616,-0.00402004561074,0.0619096162268,56.9532634342,0.00128017556693,60.7595927101,Packaging & Containers,Consumer Goods,5330000000.0,0.0417650195003,Feb 08 BMO,2
LINC,2018-01-19T19:50:00Z,1.96,1.96,1.96,1.96,0.0,0.0,67.5863487716,0.0,-2.22044604925e-16,-66.6666666667,-0.00342720637825,0.00120495291977,-0.00463215929802,0.0,0.0,8.91211812785,Education & Training Services,Services,49460000.0,0.00151167883457,Feb 07 BMO,2
MLAB,2018-01-19T20:00:00Z,132.1,132.1,132.1,132.1,100.0,-0.00310370931113,26.4843165213,50.0,0.160641025641,-41.2698412698,0.167709084394,-0.00763959618036,0.175348680574,92.8716034216,0.000757575757576,48.7571040626,Medical Instruments & Supplies,Healthcare,491410000.0,0.00252589906221,Feb 05 AMC,2
AOSL,2018-01-19T19:50:00Z,17.61,17.66,17.6,17.64,1400.0,0.00283446712018,10.8002074138,78.5714285714,0.0113064102564,136.714414763,0.0185342238816,0.00386847120693,0.0146657526747,53.1646481249,0.00305351324611,56.7461897954,Semiconductor - Specialized,Technology,410630000.0,0.0025258893975,Feb 01 AMC,3
AOI,2018-01-19T19:50:00Z,13.5,13.5,13.5,13.5,0.0,0.0,27.1901006506,35.7142857143,0.0533935897436,77.7777777778,0.0380642432701,-0.00413856990832,0.0422028131785,50.046339203,0.00185528756957,63.6620212715,"Tobacco Products, Other",Consumer Goods,122440000.0,0.0860774443913,Jan 31 AMC,2
CTBI,2018-01-19T19:50:00Z,49.6,49.75,49.6,49.75,200.0,0.0,27.2153566953,64.2857142857,0.191185897436,62.2094807256,0.168550878549,0.00902651903954,0.15952435951,77.6928550307,0.00353000504286,76.9101023448,Regional - Southeast Banks,Financial,839770000.0,0.00810833461911,Jan 17 BMO,3
SOR,2018-01-19T19:50:00Z,41.95,41.95,41.925,41.925,400.0,0.000834824090638,12.1908771433,28.5714285714,0.0069166666667,286.788139352,0.00433812063552,0.00569589134485,-0.00135777070932,25.0354203899,0.00131358968235,66.2413231051,Closed-End Fund - Equity,Financial,360050000.0,0.0206184327242,-,3
AOS,2018-01-19T19:50:00Z,67.0,67.02,66.98,67.01,2272.0,0.000223847186987,34.5914841823,35.7142857143,0.169791025641,150.72166563,0.181721767587,0.0160953545993,0.165626412987,86.7772812137,0.00374475733972,73.2674387202,Industrial Electrical Equipment,Industrial Goods,10730000000.0,0.151869143997,Jan 30 BMO,3
MEOH,2018-01-19T19:50:00Z,59.025,59.025,59.0,59.0002,2450.0,3.38981901755e-06,15.9649554537,85.7142857143,0.0976115384615,107.279279897,0.101777857327,0.0071593497253,0.0946185076019,87.8667997385,0.00425872340426,65.6127046464,Specialty Chemicals,Basic Materials,5180000000.0,0.0218874429374,Jan 31 AMC,3
CVRR,2018-01-19T19:50:00Z,16.825,16.841,16.8001,16.817,12874.0,-0.000463816376286,14.9147054984,0.0,-0.0330217948718,72.3754459984,-0.022547535368,0.0079180769638,-0.0304656123318,63.5812413571,0.0058014354067,48.7893699166,Oil & Gas Refining & Marketing,Basic Materials,2350000000.0,0.0124568397008,Jan 31 BMO,2
PCRX,2018-01-19T20:00:00Z,38.575,38.6,38.4,38.4,8691.0,-0.00455729166667,36.9797632683,71.4285714286,0.244167948718,36.0819364044,-0.000342868917805,0.0667627186984,-0.0671055876162,60.0911368308,0.000651465798046,49.7266545258,Drugs - Generic,Healthcare,1750000000.0,0.0115111328441,Feb 07 BMO,3
AYI,2018-01-19T19:50:00Z,163.08,163.23,163.01,163.1,4500.0,-0.000306560392397,12.6709159279,-50.0,-0.433596153846,-67.7433349109,-0.07285785033,-0.0877953485804,0.0149374982504,18.063523951,-0.00348261746197,44.5437261453,Diversified Electronics,Technology,6620000000.0,0.0384599787901,Jan 09 BMO,1
URBN,2018-01-19T20:00:00Z,34.725,34.81,34.7181,34.79,20039.0,0.00201207243461,43.3118686503,71.4285714286,0.0640474358974,103.947615873,0.134466468165,0.00132824848445,0.133138219681,83.4167850028,0.00752968433246,65.9942861612,Apparel Stores,Services,3510000000.0,0.0408095688324,Nov 20 AMC,3
SRLP,2018-01-19T20:00:00Z,25.45,25.45,25.45,25.45,0.0,0.0,21.3161488679,-28.5714285714,0.0124083333333,-43.4156659389,0.00720017689652,-0.0167021091088,0.0239022860054,14.2541003555,-0.00197252581342,49.4388626003,Oil & Gas Refining & Marketing,Basic Materials,577220000.0,0.00305971787749,Feb 06 BMO,2
VIRT,2018-01-19T19:50:00Z,18.7499,18.7499,18.725,18.725,821.0,0.0,16.1973229658,57.1428571429,0.0160961538461,96.6290517071,0.0191639480022,0.00931046554284,0.00985348245939,84.3773202023,0.00672043010753,57.4334183782,Investment Brokerage - National,Financial,3440000000.0,0.0077515793674,Feb 06 BMO,3
L,2018-01-19T19:50:00Z,52.55,52.59,52.545,52.55,7995.0,9.51474785917e-05,12.7613843895,35.7142857143,0.00588333333334,56.2327913515,-0.0053667952595,0.00103275444125,-0.00639954970076,58.3098708032,-0.000760600874691,51.115767204,Property & Casualty Insurance,Financial,17250000000.0,0.0362237833518,Jan 29 BMO,2
ZFGN,2018-01-19T20:00:00Z,5.99,6.0059,5.95,5.98,3787.0,-0.0133779264214,49.5092366166,85.7142857143,0.160042307692,49.383096326,0.117195893025,0.0118914538299,0.105304439196,88.4825964297,0.0222222222222,64.2801954933,Biotechnology,Healthcare,152810000.0,0.000201783674722,Feb 06 AMC,3
KPTI,2018-01-19T20:00:00Z,10.0074,10.02,9.98,10.0056,800.0,0.000559686575518,9.68265008039,21.4285714286,-0.00857564102563,33.4832105616,-0.00567440815199,0.00436083518553,-0.0100352433375,45.1055729736,5.99700149924e-05,50.7114567443,Drugs - Generic,Healthcare,471840000.0,0.00310366452639,Feb 01 BMO,2
AYR,2018-01-19T19:50:00Z,24.1466,24.1466,24.135,24.135,336.0,0.000207168013259,14.4680210728,78.5714285714,-0.00749551282052,129.918304261,0.0180936849059,0.0107661935414,0.00732749136448,31.2549884725,0.00541553842949,59.0352950206,Rental & Leasing Services,Services,1850000000.0,0.0279078846713,Feb 01 BMO,2
SCVL,2018-01-19T19:50:00Z,25.45,25.49,25.45,25.45,2497.0,-0.00117878192534,20.7491039034,7.14285714286,0.0332647435897,22.1888788859,0.0334552702059,-0.000731962882813,0.0341872330887,63.560140199,0.00157418339237,53.577761479,Apparel Stores,Services,442090000.0,0.00514002914106,Feb 15 AMC,2
ENLK,2018-01-19T19:50:00Z,17.5,17.5,17.44,17.45,4126.0,-0.00286532951289,16.9148552568,50.0,0.105712179487,0.960576676675,0.0751677431873,-0.00451776373229,0.0796855069196,74.1493992789,-0.00228702115495,57.5453119553,Independent Oil & Gas,Basic Materials,6050000000.0,0.0087978282481,Jan 30 AMC,1
IPG,2018-01-19T19:50:00Z,21.299,21.32,21.29,21.295,35800.0,0.0,30.4179073817,-21.4285714286,-0.0553403846154,-103.528172723,-0.0427853229629,9.93440197097e-05,-0.0428846669826,24.4345811171,-0.00242192001574,34.7848277715,Advertising Agencies,Services,7880000000.0,0.319009096212,Feb 09 BMO,2
AMAG,2018-01-19T19:50:00Z,13.775,13.8,13.75,13.8,4407.0,0.0,12.8024403474,92.8571428571,0.0693782051282,50.9727940583,0.0647188696776,0.000641534090241,0.0640773355873,49.6911780968,0.00181488203267,65.051553897,Diagnostic Substances,Healthcare,516960000.0,0.0215968988297,Feb 01 BMO,3
NLSN,2018-01-19T20:00:00Z,36.54,36.54,36.47,36.485,114846.0,-0.00164451144306,10.952845865,-35.7142857143,-0.0405025641026,-172.186354548,-0.0188828303521,-0.0117194524489,-0.0071633779032,23.4852106378,-0.00177838577291,39.8672794007,Information & Delivery Services,Technology,12950000000.0,0.259363108352,Feb 08 BMO,1
ENLC,2018-01-19T19:50:00Z,18.725,18.7345,18.6489,18.65,5465.0,-0.00268096514745,19.2109834177,35.7142857143,0.0373,-8.71356762236,0.0272702318022,-0.00404265657425,0.0313128883764,61.1620554567,-0.00267379679144,51.0375719413,Oil & Gas Pipelines,Basic Materials,3410000000.0,0.00734593390064,Jan 30 AMC,1
IPI,2018-01-19T20:00:00Z,4.215,4.25,4.201,4.2486,39350.0,0.00696700089441,17.1184920141,85.7142857143,0.0235,147.781811895,0.0240046613132,0.00758416396084,0.0164204973523,90.1652207028,0.0237590361446,73.5538395578,Agricultural Chemicals,Basic Materials,565020000.0,0.00645920215101,Jan 29 BMO,3
QUMU,2018-01-19T19:50:00Z,2.11,2.11,2.11,2.11,100.0,-0.00592417061611,14.1515725145,-21.4285714286,0.0101288461538,-186.916786917,-0.000672463181866,0.000274291173705,-0.000946754355571,96.3873599219,-0.00471698113208,39.4000615511,Computer Peripherals,Technology,21930000.0,0.00123591978526,Jan 30 AMC,3
SFS,2018-01-19T19:50:00Z,9.35,9.4,9.35,9.35,1827.0,-0.00267379679144,12.8969340861,-57.1428571429,0.0259615384615,-62.6854029617,0.0124089905682,-0.00919537568993,0.0216043662581,42.1979653247,-0.0079575596817,47.3868590999,Grocery Stores,Services,636640000.0,0.0150796023177,Feb 14 AMC,1
RTIX,2018-01-19T20:00:00Z,4.425,4.425,4.425,4.425,100.0,0.0,27.7224597201,71.4285714286,0.00740384615384,239.711465452,0.00458204721742,0.00787019883073,-0.00328815161331,65.1844906934,0.0172413793103,67.3671686585,Medical Appliances & Equipment,Healthcare,253040000.0,0.000618686498539,Feb 01 BMO,3
LAD,2018-01-19T20:00:00Z,122.51,122.745,122.51,122.59,546.0,-0.0026918998287,13.3554864662,14.2857142857,0.0260897435897,-9.68295638125,0.171740012621,-0.0203978637173,0.192137876339,37.328358952,-0.00154748330347,51.9533126047,Auto Dealerships,Services,2960000000.0,0.0716516875909,Jan 24 BMO,1
SFL,2018-01-19T19:50:00Z,15.475,15.475,15.475,15.475,400.0,0.0,34.8690011926,-14.2857142857,0.0288461538461,-35.8324958124,0.0163860438426,-0.00104588869831,0.017431932541,50.3450228074,0.0,72.1639461104,Shipping,Services,1540000000.0,0.04639673608,Nov 22 BMO,1
SFM,2018-01-19T19:50:00Z,26.715,26.7361,26.64,26.64,21220.0,-0.00299924924925,26.6040974036,85.7142857143,0.216542307692,-39.2706713716,0.142289400622,-0.0134214660213,0.155710866643,73.9170163624,-0.00351984918138,54.6154236948,Grocery Stores,Services,3240000000.0,0.0767433895281,Feb 01 BMO,1
GDDY,2018-01-19T20:00:00Z,51.56,51.56,51.5,51.53,11838.0,-0.000776246846497,19.6835917178,-42.8571428571,0.0929487179488,-177.583247511,0.0499756800243,-0.0142859838285,0.0642616638528,29.3738920903,-0.0015500871924,48.6753709109,Internet Software & Services,Technology,8440000000.0,0.0576307834693,Feb 05 AMC,2
ACTA,2018-01-19T19:50:00Z,15.8,15.825,15.8,15.825,400.0,0.0,19.8390655264,21.4285714286,2.88461538442e-05,-84.0345199568,0.00627621656573,-0.00293721367752,0.00921343024325,55.2606181832,0.0,52.0727792145,Application Software,Technology,517790000.0,0.000665054988189,Feb 08 AMC,1
SAVE,2018-01-19T19:40:00Z,45.23,45.27,45.21,45.23,4600.0,0.00110546097723,19.010495408,57.1428571429,-0.0994923076922,168.56374473,-0.00839786967825,0.0448970738366,-0.0532949435148,55.1044837752,0.00690115761354,59.6547899603,Major Airlines,Services,3020000000.0,0.0257723160949,Feb 06 BMO,2
HTBK,2018-01-19T19:50:00Z,16.65,16.65,16.64,16.64,300.0,0.0,19.2486426115,78.5714285714,0.0178525641026,26.1296035602,0.0182044672135,-0.00105788351884,0.0192623507323,73.3845359193,0.00120336943442,54.8728380757,Regional - Pacific Banks,Financial,589380000.0,0.00879947577591,Jan 25 AMC,2
ACTG,2018-01-19T19:50:00Z,3.775,3.775,3.75,3.75,500.0,-0.00666666666667,19.0771633259,57.1428571429,0.0178243589744,-154.710144928,0.0109142889767,-0.00255312256086,0.0134674115375,37.3781213178,-0.00662251655629,48.6698530657,Business Services,Services,198590000.0,0.00054533330591,Jan 25 AMC,2
KSU,2018-01-19T19:50:00Z,110.06,110.1985,110.05,110.07,28381.0,0.0,15.0324927535,64.2857142857,0.213987820513,164.314665504,0.0786493311204,0.0767968122017,0.00185251891865,90.6356014235,0.00273298715496,56.0339909576,Railroads,Services,11520000000.0,0.0343609217532,Jan 19 BMO,3
ATSG,2018-01-19T19:50:00Z,26.07,26.07,26.03,26.03,2500.0,-0.00153668843642,29.2356002034,50.0,0.117143589744,67.8096731352,0.135339272357,-0.00707574433656,0.142415016693,72.9831962811,0.00560169982615,64.1984099773,Air Delivery & Freight Services,Services,1390000000.0,0.00622230626066,Feb 05 AMC,2
NGG,2018-01-19T20:00:00Z,57.655,57.669,57.635,57.635,7105.0,-0.000347011364622,17.2970687728,-71.4285714286,0.00347051282056,11.8069957141,-0.0259289754219,0.00942422561466,-0.0353532010366,43.521141205,0.000260326275599,45.2230707239,Gas Utilities,Utilities,40710000000.0,0.310726166517,-,3
HDS,2018-01-19T20:00:00Z,38.97,38.97,38.91,38.925,21888.0,-0.00141297366731,12.3852392958,-42.8571428571,-0.0374961538461,-19.4906942463,0.0409189704858,-0.014116168434,0.0550351389198,43.7287888713,-0.000385208012327,50.834059283,Industrial Equipment Wholesale,Services,7250000000.0,0.133828084996,Dec 05 BMO,0
KSS,2018-01-19T19:50:00Z,67.34,67.3648,67.2732,67.2732,27974.0,-0.00106728979742,57.7401462076,78.5714285714,0.206789102564,93.5151488999,0.32947900714,-0.0224279283235,0.351906935464,66.6700046828,0.00414805217679,70.7173309439,Department Stores,Services,9640000000.0,0.143063363565,Feb 08 BMO,2
HDP,2018-01-19T20:00:00Z,20.43,20.43,20.43,20.43,300.0,0.0,14.6042521891,42.8571428571,0.00935897435896,19.5348837209,-0.00354689321977,0.00355877682107,-0.00710567004084,51.0323497375,0.000979911807937,48.8350900375,Technical & System Software,Technology,1390000000.0,0.00984395211307,Feb 01 AMC,3
NGL,2018-01-19T19:50:00Z,15.775,15.775,15.775,15.775,1700.0,0.000316957210777,30.7741050605,28.5714285714,0.0252333333333,-88.2669618031,-0.011883221685,0.00139181441773,-0.0132750361027,47.1735144783,-0.00629921259843,45.0415954268,Oil & Gas Refining & Marketing,Basic Materials,1850000000.0,0.00980644827512,Feb 05 BMO,2
HDB,2018-01-19T19:50:00Z,107.31,107.46,107.31,107.4175,1880.0,0.00118695743245,50.8670851297,-14.2857142857,0.262492307692,95.0790605744,0.297763056043,-0.0425460801395,0.340309136183,40.3941086128,0.00109506057782,67.3546768191,Foreign Regional Banks,Financial,85200000000.0,0.14070086204,Jan 08 BMO,2
NGS,2018-01-19T20:00:00Z,28.7581,28.7581,28.7581,28.7581,0.0,0.0,18.7759068696,21.4285714286,0.00697692307692,110.618605723,0.0196647922064,0.00568497172899,0.0139798204774,85.7414590593,0.00377312390925,62.5900785701,Oil & Gas Equipment & Services,Basic Materials,366150000.0,0.00169339954804,Feb 01 BMO,3
EROS,2018-01-19T19:50:00Z,10.95,11.0,10.85,10.95,9660.0,0.00684931506849,31.7154675306,100.0,0.120762179487,119.915082761,0.0910428046909,0.0164649985208,0.0745778061701,92.843233334,0.0281690140845,75.0509443125,"Movie Production, Theaters",Services,627820000.0,0.0628585617282,Jan 05 BMO,4
BMA,2018-01-19T19:50:00Z,113.73,113.77,113.68,113.77,600.0,0.000351586534236,40.8759126163,-57.1428571429,-0.422469230769,-65.4671754815,-0.392371525813,0.0213823314256,-0.413753857238,45.4525634567,-0.0057677182557,36.5095843705,Foreign Regional Banks,Financial,7650000000.0,0.0126333520494,Feb 07 AMC,1
ADAP,2018-01-19T19:50:00Z,8.02,8.07,8.02,8.065,2855.0,0.00743955362678,25.714025915,100.0,0.131579487179,109.110364544,0.0927834832673,0.0155852325222,0.0771982507451,92.4928211702,0.0306709265176,78.6749676212,Biotechnology,Healthcare,716340000.0,0.000945917921278,Feb 01 BMO,4
BMI,2018-01-19T19:50:00Z,49.8,49.8,49.8,49.8,709.0,0.00100401606426,18.3994150225,100.0,0.123435897436,89.305650274,0.0611923793485,0.0262420598359,0.0349503195125,28.0034383162,0.00403225806452,61.9787031889,Scientific & Technical Instruments,Technology,1370000000.0,0.0148116947087,Feb 06 BMO,4
BMO,2018-01-19T19:50:00Z,83.7402,83.7402,83.695,83.72,850.0,-0.000120640229336,13.5931768804,42.8571428571,-0.0433256410256,-32.1725506684,-0.0238617278174,-0.000121706859784,-0.0237400209576,48.5067870931,2.38892113923e-06,46.6677545619,Money Center Banks,Financial,53240000000.0,0.0280240127048,Dec 05 BMO,1
BMS,2018-01-19T19:50:00Z,46.82,46.84,46.82,46.82,1735.0,-0.000427167876976,37.1208689018,50.0,0.0364102564102,104.241028593,0.0807869639322,-0.000823717279003,0.0816106812112,24.3841194266,0.00321405613885,61.1000107669,Packaging & Containers,Consumer Goods,4410000000.0,0.0345560480293,Jan 25 BMO,2
LNCE,2018-01-19T20:00:00Z,50.08,50.08,50.06,50.07,1900.0,0.0,30.2042035086,42.8571428571,0.00269358974364,74.4406987436,0.00254574600051,0.00247663274009,6.91132604145e-05,55.1454378477,0.0003996003996,58.0463048416,Processed & Packaged Goods,Consumer Goods,4880000000.0,0.0332485631238,Feb 06 BMO,3
IIIN,2018-01-19T20:00:00Z,32.88,32.9,32.85,32.885,3299.0,-0.00167249505854,12.0861419866,42.8571428571,0.214194230769,39.9087784291,0.144685510016,0.0126019058469,0.132083604169,68.2617899665,0.00550682007895,57.1619859375,Steel & Iron,Basic Materials,548680000.0,0.00491859504673,Jan 18 BMO,3
BMY,2018-01-19T19:50:00Z,61.975,62.085,61.97,62.045,44791.0,0.00104762672254,30.097147157,-64.2857142857,-0.124778846154,63.1049157939,-0.00565086437748,-0.00831409045402,0.00266322607654,28.9195669193,6.76973862362e-05,56.5361724161,Drug Manufacturers - Major,Healthcare,1.01e+11,0.060431637458,Feb 05 BMO,1
EL,2018-01-19T19:50:00Z,133.57,133.68,133.551,133.6,8957.0,0.000224550898204,40.0994030449,-35.7142857143,0.177217948718,77.6065261222,0.272375637536,-0.0535081815094,0.325883819046,52.6551315384,0.000187160771102,64.3751611591,Personal Products,Consumer Goods,48590000000.0,0.0644474240196,Feb 02 BMO,2
IRS,2018-01-19T20:00:00Z,28.7402,28.7402,28.7402,28.7402,268.0,0.000354903584526,36.4692250089,21.4285714286,0.0459423076923,-5.29821374508,-0.0473433630861,0.0179512686963,-0.0652946317824,28.6545032078,0.00279832519191,43.7725347509,Real Estate Development,Financial,1840000000.0,0.0266714713969,7-Feb,3
SHW,2018-01-19T19:50:00Z,431.2299,431.4,431.0,431.0,2000.0,0.000324825986079,11.6498512239,35.7142857143,0.298011538461,127.730823228,0.0705158376751,0.1137844881,-0.0432686504251,52.9382302092,0.000626842801755,54.0229864847,Specialty Chemicals,Basic Materials,38870000000.0,0.164240329532,Jan 25 BMO,3
EE,2018-01-19T19:50:00Z,51.7,51.7,51.65,51.65,582.0,-0.00145208131655,16.7484700622,-35.7142857143,-0.0889115384615,-22.8310502283,-0.00295340019845,-0.00731757072142,0.00436417052297,34.278395809,0.000968992248062,46.5859459619,Electric Utilities,Utilities,2150000000.0,0.0037443097594,Jan 31 BMO,1
ED,2018-01-19T19:50:00Z,78.29,78.33,78.28,78.32,13147.0,0.000344739530133,17.3837285973,-71.4285714286,-0.0443538461539,-105.34217935,-0.0495292612006,-0.0243166954946,-0.025212565706,38.382871032,-0.0029915345936,41.2315909679,Electric Utilities,Utilities,25450000000.0,0.0443221783147,Feb 01 AMC,1
ENBL,2018-01-19T19:50:00Z,15.22,15.28,15.22,15.27,1000.0,0.00327439423707,14.8391308343,35.7142857143,-0.00721666666666,65.396993343,0.00428080403499,0.000156254187291,0.0041245498477,78.1854289685,0.00394477317554,53.7623621114,Oil & Gas Pipelines,Basic Materials,6510000000.0,0.0140240556285,Jan 31 BMO,2
EA,2018-01-19T19:40:00Z,115.96,115.98,115.845,115.955,20813.0,-4.31201759303e-05,16.1433223322,50.0,0.257882692308,40.7550533462,0.177662518163,-0.0049197599699,0.182582278133,75.0272957344,0.000992748618784,60.4290632618,Multimedia & Graphics Software,Technology,34660000000.0,0.338495206181,Jan 30 AMC,2
EC,2018-01-19T19:50:00Z,17.325,17.33,17.325,17.33,2461.0,0.0,17.1658831765,57.1428571429,0.0266897435897,154.19154887,0.00310111722717,0.00742752150503,-0.00432640427785,64.9691628775,0.000577367205543,54.8827853887,Major Integrated Oil & Gas,Basic Materials,35640000000.0,0.0269482075865,Nov 07 AMC,3
IT,2018-01-19T20:00:00Z,137.57,137.57,137.48,137.48,1885.0,-0.000146203084085,62.3481693522,-7.14285714286,0.106447435897,-109.495871001,0.383975061901,-0.149303744263,0.533278806164,47.9424619013,-0.000581564408258,58.9982393652,Information Technology Services,Technology,11500000000.0,0.0278507291975,Feb 01 BMO,2
SHI,2018-01-19T19:50:00Z,62.51,62.51,62.51,62.51,100.0,-0.00143976963686,38.6492203202,64.2857142857,0.0796955128205,-81.7136285221,0.0932338589633,-0.0216916078981,0.114925466861,20.8445248359,1.59974660008e-06,54.2115887122,Oil & Gas Refining & Marketing,Basic Materials,9850000000.0,0.0522127110864,Jan 25 AMC,2
EW,2018-01-19T19:50:00Z,123.7,123.84,123.7,123.815,4785.0,0.00100957073053,37.0261317717,78.5714285714,-0.0337384615386,213.818565401,0.197989710043,-0.0447993192398,0.242789029283,57.8130125439,0.00206377468436,66.1110030124,Medical Appliances & Equipment,Healthcare,25190000000.0,0.0615899181876,Jan 31 AMC,1
EV,2018-01-19T19:50:00Z,60.6,60.605,60.5,60.56,14062.0,-0.000330250990753,28.6759188573,78.5714285714,0.104515384615,-126.724583467,0.0736263551273,-0.0164207996091,0.0900471547364,22.6190180684,-0.00148392415499,54.7179908785,Asset Management,Financial,6890000000.0,0.0146427645744,Feb 20 BMO,2
ES,2018-01-19T19:50:00Z,60.715,60.76,60.7136,60.76,11656.0,0.000822909809085,8.90621342189,-14.2857142857,-0.0319102564102,-71.4796266253,-0.0445558701635,-0.00423905457005,-0.0403168155934,72.2226397523,-0.000986517592897,44.4761067489,Diversified Utilities,Utilities,19610000000.0,0.0983206669641,Jan 31 AMC,0
SHO,2018-01-19T20:00:00Z,16.745,16.75,16.715,16.745,97506.0,0.000298596595999,14.1360376846,0.0,-0.00870384615386,-56.0611283466,0.000158386820182,-0.00058070077487,0.000739087595052,39.918909015,0.000896592946802,49.9375101313,REIT - Hotel/Motel,Financial,3700000000.0,0.0819357566092,Jan 29 AMC,1
MGA,2018-01-19T20:00:00Z,58.24,58.25,58.135,58.15,8861.0,-0.00154772141015,37.9174248736,-92.8571428571,-0.107401282051,-238.470264862,-0.134831131948,-0.00061620318958,-0.134214928759,43.758513917,-0.00445129258689,29.2277489867,Auto Parts Wholesale,Services,20790000000.0,0.98431021822,Feb 08 BMO,1
AMID,2018-01-19T19:50:00Z,14.375,14.375,14.375,14.375,300.0,0.0,20.9228712307,71.4285714286,0.0379384615385,40.7884670645,0.0120737810141,0.00615655344547,0.00591722756863,96.2009900455,0.0,58.2215667489,Oil & Gas Pipelines,Basic Materials,750690000.0,0.00161716103222,Feb 07 BMO,2
MGI,2018-01-19T20:00:00Z,12.53,12.5361,12.52,12.52,8026.0,-0.000798722044728,21.3989225491,50.0,-0.00223333333333,177.384780279,-0.0125280021747,0.00926452636686,-0.0217925285416,75.6293455716,0.0016080128641,50.5083108753,Credit Services,Financial,623110000.0,0.000753021575964,Feb 01 BMO,2
MGM,2018-01-19T20:00:00Z,36.2399,36.2882,36.2,36.27,47494.0,0.000827129859388,19.4933851382,-28.5714285714,-0.0943775641025,82.211335953,-0.0177369745015,-0.00411098682668,-0.0136259876749,58.6960537963,0.000295096706224,50.8889816462,Resorts & Casinos,Services,18910000000.0,0.0894386779384,Feb 07 BMO,1
TBK,2018-01-19T19:50:00Z,35.7,35.7,35.7,35.7,400.0,-0.00140056022409,24.7047318378,42.8571428571,0.189774358974,77.4402534876,0.1679027519,0.0198792901259,0.148023461774,56.3976166684,0.00955828290255,69.774061599,Regional - Southwest  Banks,Financial,698540000.0,0.0181368439337,Jan 22 AMC,3
SEDG,2018-01-19T20:00:00Z,35.1288,35.1288,35.025,35.025,1508.0,-0.0028551034975,20.3695082704,-50.0,0.0463814102564,-247.437661221,-0.0451672182181,-0.0146750404204,-0.0304921777978,58.9468344229,-0.00920498777949,37.2878061724,Semiconductor - Specialized,Technology,1580000000.0,0.00971898119488,Feb 07 AMC,2
EXPR,2018-01-19T19:50:00Z,7.405,7.42,7.39,7.39,10099.0,-0.00270635994587,14.0546271052,85.7142857143,0.0160897435897,120.824598183,0.0142845072301,0.00359804666597,0.0106864605641,65.397667362,0.00544217687075,56.5109325065,Apparel Stores,Services,610600000.0,0.00709923724474,Nov 30 BMO,3
MTN,2018-01-19T20:00:00Z,231.24,231.4,231.17,231.385,2500.0,0.000324135099509,51.7817071055,57.1428571429,0.497648717949,101.964510456,0.770082778055,-0.0666628654998,0.836745643554,73.1976892753,0.00465671641791,72.7892831491,Resorts & Casinos,Services,8690000000.0,0.0411011164085,Dec 07 BMO,2
IRM,2018-01-19T20:00:00Z,35.425,35.445,35.4,35.437,5943.0,0.000479724581652,19.5878039345,35.7142857143,-0.0224384615385,32.3928865262,-0.0214309984824,0.00603043596091,-0.0274614344433,40.232649949,0.000276623611237,48.2327563059,Business Software & Services,Technology,10400000000.0,0.0116515396445,Jan 23 AMC,2
LUV,2018-01-19T19:40:00Z,64.835,64.87,64.74,64.785,26189.0,-0.000848961951069,23.084425506,92.8571428571,0.0718205128205,117.019309476,0.0241794068856,0.0780994903649,-0.0539200834793,77.4115819912,0.00488599348534,59.6258462422,Regional Airlines,Services,37230000000.0,0.399635036496,Jan 25 BMO,3
ESLT,2018-01-19T19:50:00Z,138.96,139.12,138.9,139.12,1331.0,0.00115008625647,27.6383719565,42.8571428571,-0.0342782051281,147.910495436,-0.0365051093943,0.105402724782,-0.141907834176,93.7493035787,0.00447653429603,63.7607561503,Aerospace/Defense Products & Services,Industrial Goods,5680000000.0,0.00879394238568,Feb 13 BMO,2
LUB,2018-01-19T20:00:00Z,2.7576,2.7576,2.7576,2.7576,0.0,0.0,28.3740904269,-92.8571428571,-0.00120000000001,11.3821138212,0.000894552384768,-0.000562939765263,0.00145749215003,2.3175087e-14,0.0,55.3121932962,Restaurants,Services,80990000.0,0.000309767695647,Feb 07 AMC,1
